Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-03-14,15.432390213012695,25.086090087890625,11.850801467895508,33.356346130371094,12.890766143798828,27.76920509338379,12.533235549926758,36.571807861328125,22.855941772460938
2013-03-15,15.44556999206543,25.06624412536621,11.890758514404297,33.381797790527344,12.83720588684082,27.6478214263916,12.615617752075195,36.49348449707031,22.76848793029785
2013-03-18,15.33703899383545,24.864713668823242,11.774755477905273,33.17499542236328,12.841460227966309,27.561620712280273,12.546137809753418,36.25688171386719,22.595308303833008
2013-03-19,15.271154403686523,24.59075164794922,11.71030330657959,33.1431884765625,12.824458122253418,27.791471481323242,12.57922077178955,36.281349182128906,22.435123443603516
2013-03-20,15.387433052062988,24.729297637939453,11.78764533996582,33.182960510253906,12.888215065002441,28.057241439819336,12.671860694885254,36.5832405090332,22.694889068603516
2013-03-21,15.123868942260742,24.60333824157715,11.645855903625488,32.84890365600586,12.743691444396973,27.971057891845703,12.60899829864502,36.379268646240234,22.50439453125
2013-03-22,15.143240928649902,24.798583984375,11.716752052307129,33.10342025756836,12.824458122253418,28.229633331298828,12.6288480758667,36.656654357910156,22.781484603881836
2013-03-25,15.026961326599121,24.704105377197266,11.684529304504395,32.80912399291992,12.794702529907227,28.208097457885742,12.602383613586426,36.55059051513672,22.742511749267578
2013-03-26,15.131619453430176,24.96547508239746,11.761861801147461,32.97615432739258,12.875472068786621,28.473867416381836,12.721490859985352,36.9748420715332,22.855079650878906
2013-03-27,15.127740859985352,25.04736328125,11.703861236572266,32.97615432739258,12.841460227966309,28.452327728271484,12.781046867370605,37.16248321533203,22.863739013671875
2013-03-28,15.185879707336426,24.974931716918945,11.73608112335205,33.21478271484375,12.866962432861328,28.567256927490234,12.936551094055176,37.48882293701172,22.94598960876465
2013-04-01,15.054098129272461,24.924545288085938,11.678079605102539,32.80912399291992,12.78194808959961,28.552898406982422,12.906771659851074,37.58674240112305,22.772817611694336
2013-04-02,14.906816482543945,24.7828311920166,11.748973846435547,32.705718994140625,12.832959175109863,28.86176300048828,12.94978141784668,38.13336181640625,22.96331024169922
2013-04-03,14.782782554626465,24.31993293762207,11.555630683898926,32.50688934326172,12.730938911437988,28.545692443847656,12.913393020629883,37.9049186706543,22.75116729736328
2013-04-04,14.910688400268555,24.28844451904297,11.658746719360352,32.65003967285156,12.735191345214844,28.696556091308594,13.035807609558105,38.07624053955078,22.881053924560547
2013-04-05,14.848671913146973,24.341968536376953,11.620078086853027,32.586421966552734,12.637421607971191,28.488229751586914,13.092053413391113,37.86412048339844,22.76848793029785
2013-04-08,14.895186424255371,24.5057315826416,11.73608112335205,32.77731704711914,12.692681312561035,28.811477661132812,13.19131088256836,37.89677047729492,23.028257369995117
2013-04-09,15.069602966308594,24.71356201171875,11.76830768585205,32.880714416503906,12.78194808959961,28.782751083374023,13.151604652404785,38.019134521484375,22.967641830444336
2013-04-10,15.174251556396484,24.84581756591797,11.929431915283203,33.318172454833984,13.007238388061523,28.998241424560547,13.257484436035156,38.65552520751953,23.23607063293457
2013-04-11,15.240143775939941,24.952880859375,11.955204010009766,33.40566635131836,12.964729309082031,29.13471794128418,13.287256240844727,39.03081130981445,23.43088722229004
2013-04-12,15.015337944030762,24.562414169311523,11.903648376464844,33.21478271484375,12.909476280212402,29.24247169494629,13.343505859375,39.10423278808594,23.55644989013672
2013-04-15,14.461078643798828,23.56101417541504,11.652301788330078,32.204654693603516,12.696932792663574,28.77555274963379,13.151604652404785,38.39442825317383,22.937328338623047
2013-04-16,14.724647521972656,23.850727081298828,11.832756042480469,32.64209747314453,12.85421085357666,29.314294815063477,13.310417175292969,38.94922637939453,23.266376495361328
2013-04-17,14.50759220123291,23.327993392944336,11.613633155822754,32.10124588012695,12.590662002563477,29.062891006469727,13.234322547912598,38.76972579956055,23.028257369995117
2013-04-18,14.464957237243652,23.526386260986328,11.491177558898926,31.95808219909668,12.458892822265625,29.005416870117188,13.277338027954102,38.29655075073242,22.777151107788086
2013-04-19,14.63550090789795,23.479137420654297,11.652301788330078,32.11716079711914,12.475896835327148,29.457963943481445,13.475849151611328,38.834999084472656,23.049909591674805
2013-04-22,14.775031089782715,23.731061935424805,11.665189743041992,32.15693283081055,12.573665618896484,29.529796600341797,13.459301948547363,39.07160186767578,23.14948081970215
2013-04-23,14.902937889099121,24.005033493041992,11.8778715133667,32.387577056884766,12.709688186645508,29.759653091430664,13.492388725280762,39.31635284423828,23.383262634277344
2013-04-24,15.127740859985352,24.326231002807617,11.948762893676758,32.72163009643555,12.730938911437988,29.285558700561523,13.53540325164795,38.639190673828125,23.40058135986328
2013-04-25,15.294407844543457,24.345125198364258,12.019654273986816,32.888668060302734,12.773449897766113,29.378957748413086,13.538710594177246,38.79422378540039,23.5997371673584
2013-04-26,15.077354431152344,24.3041934967041,11.968099594116211,32.79322814941406,12.769197463989258,29.37175750732422,13.558562278747559,38.78605270385742,23.495834350585938
2013-04-29,15.306034088134766,24.5498104095459,12.019654273986816,32.96025466918945,12.951979637145996,29.46514129638672,13.67105484008789,38.9084358215332,23.57809066772461
2013-04-30,15.329282760620117,24.64743423461914,12.051878929138184,32.96820831298828,13.092249870300293,29.407672882080078,13.707453727722168,38.614715576171875,23.643028259277344
2013-05-01,15.057971954345703,24.263246536254883,11.916540145874023,32.53870391845703,12.97748851776123,29.378957748413086,13.571796417236328,38.20679473876953,23.517478942871094
2013-05-02,15.166495323181152,24.58130645751953,12.019654273986816,32.9443473815918,13.143260955810547,29.486690521240234,13.555251121520996,38.63103485107422,23.74694061279297
2013-05-03,15.433928489685059,25.02530860900879,12.148552894592285,33.50905990600586,13.266533851623535,29.615982055664062,13.528785705566406,38.89209747314453,24.045673370361328
2013-05-06,15.476576805114746,25.195363998413086,12.277451515197754,33.72380447387695,13.330294609069824,29.400493621826172,13.340193748474121,38.639190673828125,24.12360191345215
2013-05-07,15.623860359191895,25.39060401916504,12.341902732849121,34.03399658203125,13.321791648864746,29.62318229675293,13.469229698181152,38.76157760620117,24.32708740234375
2013-05-08,15.759520530700684,25.431537628173828,12.44501781463623,34.248748779296875,13.428060531616211,29.659088134765625,13.350123405456543,38.87579345703125,24.344398498535156
2013-05-09,15.740131378173828,25.409488677978516,12.35478687286377,34.248748779296875,13.389802932739258,29.450775146484375,13.148300170898438,38.92475891113281,24.387693405151367
2013-05-10,15.724640846252441,25.277240753173828,12.406350135803223,34.352149963378906,13.428060531616211,29.565706253051758,13.178078651428223,39.308197021484375,24.578195571899414
2013-05-13,15.61223316192627,25.27409553527832,12.44501781463623,34.21694564819336,13.394055366516113,29.615982055664062,13.108598709106445,39.634559631347656,24.58251953125
2013-05-14,15.806026458740234,25.633075714111328,12.657696723937988,34.63848114013672,13.43656063079834,29.967967987060547,13.197927474975586,40.0343132019043,24.833633422851562
2013-05-15,15.895170211791992,25.560653686523438,12.773701667785645,34.78165054321289,13.479070663452148,30.26246452331543,13.32365608215332,40.246456146240234,24.96784210205078
2013-05-16,15.821529388427734,25.4346866607666,12.689922332763672,34.60667037963867,13.551328659057617,30.082895278930664,13.214470863342285,39.830345153808594,24.677766799926758
2013-05-17,15.992072105407715,25.859804153442383,12.857486724853516,35.13161849975586,13.687355041503906,30.125991821289062,13.340193748474121,40.05879211425781,24.915882110595703
2013-05-20,16.00757598876953,26.2250919342041,12.883267402648926,35.23500442504883,13.687355041503906,29.817119598388672,13.274023056030273,39.781410217285156,24.842287063598633
2013-05-21,15.988197326660156,26.171566009521484,12.915491104125977,35.28274154663086,13.644847869873047,29.84584617614746,13.300491333007812,40.21382141113281,24.954845428466797
2013-05-22,15.771141052246094,25.8692569732666,12.78015422821045,34.9725456237793,13.496068954467773,29.795560836791992,13.075508117675781,40.21382141113281,24.71672821044922
2013-05-23,15.778898239135742,25.881853103637695,12.702812194824219,34.877105712890625,13.491822242736816,29.6734561920166,12.986174583435059,40.19749450683594,24.664791107177734
2013-05-24,15.724640846252441,25.730701446533203,12.715700149536133,34.76575469970703,13.470568656921387,29.953596115112305,12.847216606140137,40.07510757446289,24.591184616088867
2013-05-28,15.868043899536133,26.001508712768555,12.844598770141602,34.94866180419922,13.53432846069336,30.003881454467773,12.698332786560059,40.483028411865234,24.82929039001465
2013-05-29,15.817655563354492,25.944833755493164,12.844598770141602,34.74985122680664,13.500324249267578,29.429227828979492,12.509743690490723,39.84667205810547,24.573854446411133
2013-05-30,15.868043899536133,25.8850040435791,12.999274253845215,34.95663833618164,13.585336685180664,29.314294815063477,12.542826652526855,40.13221740722656,24.573854446411133
2013-05-31,15.619985580444336,25.34966278076172,12.786595344543457,34.62257766723633,13.457817077636719,28.768383026123047,12.466729164123535,39.2510871887207,24.29677391052246
2013-06-03,15.69749927520752,25.59528350830078,12.799484252929688,34.789608001708984,13.52582836151123,29.084426879882812,12.49320125579834,39.46321105957031,24.405017852783203
2013-06-04,15.678121566772461,25.393753051757812,12.683480262756348,34.59872055053711,13.466318130493164,29.091615676879883,12.450190544128418,39.21845626831055,24.318424224853516
2013-06-05,15.329282760620117,25.097747802734375,12.477245330810547,33.970367431640625,13.334546089172363,28.739633560180664,12.341008186340332,38.64735794067383,23.915786743164062
2013-06-06,15.430058479309082,25.28668212890625,12.651252746582031,34.18513107299805,13.364300727844238,28.86176300048828,12.48658275604248,39.210296630859375,24.16689109802246
2013-06-07,15.573471069335938,25.604736328125,12.870378494262695,34.82938766479492,13.487569808959961,29.220914840698242,12.56268310546875,39.569271087646484,24.60849380493164
2013-06-10,15.647109985351562,25.532304763793945,12.876824378967285,34.72597885131836,13.517330169677734,29.220914840698242,12.559370994567871,39.62638473510742,24.53489875793457
2013-06-11,15.430058479309082,25.14497184753418,12.664143562316895,34.40782928466797,13.377054214477539,29.149089813232422,12.47665786743164,39.46321105957031,24.292444229125977
2013-06-12,15.352540969848633,24.99066925048828,12.528802871704102,34.16921615600586,13.287785530090332,29.005416870117188,12.354241371154785,39.06342315673828,24.02402114868164
2013-06-13,15.63548755645752,25.409488677978516,12.767261505126953,34.670310974121094,13.440813064575195,29.307104110717773,12.556065559387207,39.66718292236328,24.474279403686523
2013-06-14,15.52308464050293,25.163877487182617,12.59969711303711,34.43965530395508,13.338791847229004,29.235294342041016,12.57260513305664,39.601932525634766,24.396350860595703
2013-06-17,15.654864311218262,25.526018142700195,12.722147941589355,34.71007537841797,13.462067604064941,29.493867874145508,12.612311363220215,39.69166564941406,24.53057098388672
2013-06-18,15.724640846252441,25.67086410522461,12.805929183959961,35.1157112121582,13.568334579467773,29.60162925720215,12.698332786560059,40.02616882324219,24.781675338745117
2013-06-19,15.604471206665039,25.4346866607666,12.631917953491211,34.58280563354492,13.411059379577637,29.012605667114258,12.407175064086914,39.3897819519043,24.500255584716797
